"transaction_version","event_index","created_at","type","account_address","data","updated_at","deleted_at","creation_number","sequence_number","transaction_block_height","inserted_at"
160168697,0,2023-11-30 05:45:37.303,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065149594378417"",""proposal_id"":""25""}",2023-11-30 05:45:37.303,,8,1144,61733499,2023-06-16 11:35:18.463 +0700
160169098,0,2023-11-30 05:45:37.717,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065134550005619"",""proposal_id"":""25""}",2023-11-30 05:45:37.717,,8,1145,61733654,2023-06-16 11:36:23.749 +0700
160169173,0,2023-11-30 05:45:37.717,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065554236544029"",""proposal_id"":""25""}",2023-11-30 05:45:37.717,,8,1146,61733682,2023-06-16 11:36:35.937 +0700
160169286,0,2023-11-30 05:45:37.717,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065159260183557"",""proposal_id"":""25""}",2023-11-30 05:45:37.717,,8,1147,61733725,2023-06-16 11:36:54.214 +0700
160169352,0,2023-11-30 05:45:37.717,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065372975112327"",""proposal_id"":""25""}",2023-11-30 05:45:37.717,,8,1148,61733750,2023-06-16 11:37:04.679 +0700
160174117,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103882303321473"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1149,61735569,2023-06-16 11:49:53.540 +0700
160174512,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103878457491411"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1150,61735720,2023-06-16 11:50:56.690 +0700
160174571,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103877842480180"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1151,61735744,2023-06-16 11:51:06.753 +0700
160174621,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103875936966741"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1152,61735764,2023-06-16 11:51:15.315 +0700
160174694,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103881774623791"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1153,61735789,2023-06-16 11:51:26.401 +0700
160174817,0,2023-11-30 05:45:39.713,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103866437869332"",""proposal_id"":""25""}",2023-11-30 05:45:39.713,,8,1154,61735834,2023-06-16 11:51:45.023 +0700
160175134,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103992274218013"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1155,61735956,2023-06-16 11:52:37.767 +0700
160175413,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103886701556146"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1156,61736061,2023-06-16 11:53:21.205 +0700
160175687,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103875499826417"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1157,61736171,2023-06-16 11:54:08.199 +0700
160175790,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104106893051383"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1158,61736211,2023-06-16 11:54:25.495 +0700
160175858,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103877200212765"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1159,61736238,2023-06-16 11:54:36.047 +0700
160175941,0,2023-11-30 05:45:40.041,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104602676603167"",""proposal_id"":""25""}",2023-11-30 05:45:40.041,,8,1160,61736270,2023-06-16 11:54:49.536 +0700
160176748,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058470821450831"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1167,61736571,2023-06-16 11:56:54.946 +0700
160176209,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103887596635457"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1161,61736369,2023-06-16 11:55:30.827 +0700
160176413,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103880420584741"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1162,61736446,2023-06-16 11:56:03.785 +0700
160176470,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103881300965743"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1163,61736469,2023-06-16 11:56:14.195 +0700
160176682,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2065527924590857"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1164,61736546,2023-06-16 11:56:46.049 +0700
160176704,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058442211723321"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1165,61736555,2023-06-16 11:56:49.273 +0700
160176724,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058509307363146"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1166,61736562,2023-06-16 11:56:51.872 +0700
160176766,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058514260507258"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1168,61736578,2023-06-16 11:56:57.508 +0700
160176795,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058551018898072"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1169,61736587,2023-06-16 11:57:00.357 +0700
160176818,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2058633369900472"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1170,61736595,2023-06-16 11:57:02.894 +0700
160176837,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103880472093867"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1171,61736602,2023-06-16 11:57:05.847 +0700
160176842,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103882752476156"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1172,61736604,2023-06-16 11:57:06.631 +0700
160176858,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103875944818477"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1173,61736609,2023-06-16 11:57:08.582 +0700
160176881,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103884010598798"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1174,61736617,2023-06-16 11:57:11.894 +0700
160176898,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103880848045211"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1175,61736624,2023-06-16 11:57:14.926 +0700
160176908,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103876437978717"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1176,61736628,2023-06-16 11:57:16.230 +0700
160176919,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103881492779066"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1177,61736632,2023-06-16 11:57:17.776 +0700
160176943,0,2023-11-30 05:45:40.539,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103878700889169"",""proposal_id"":""25""}",2023-11-30 05:45:40.539,,8,1178,61736640,2023-06-16 11:57:20.318 +0700
160177225,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103882289098935"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1179,61736747,2023-06-16 11:58:05.794 +0700
160177662,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104358082248295"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1182,61736910,2023-06-16 11:59:13.398 +0700
160177715,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103878656549002"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1183,61736931,2023-06-16 11:59:22.345 +0700
160177767,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104242018894790"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1184,61736951,2023-06-16 11:59:30.623 +0700
160177332,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103878986213775"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1180,61736787,2023-06-16 11:58:22.895 +0700
160177551,0,2023-11-30 05:45:40.927,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""103881199924557"",""proposal_id"":""25""}",2023-11-30 05:45:40.927,,8,1181,61736869,2023-06-16 11:58:56.354 +0700
160927516,0,2023-11-30 05:51:46.303,"0x1::voting::ResolveProposal","0x0000000000000000000000000000000000000000000000000000000000000001","{""no_votes"":""0"",""proposal_id"":""25"",""resolved_early"":false,""yes_votes"":""49187547425502278""}",2023-11-30 05:51:46.303,,7,38,62007826,2023-06-17 19:07:05.536 +0700
178131616,0,2023-11-30 09:17:24.807,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""52196446109420951""]},""execution_hash"":""0x336e398f4ad85877b41f583281641d151ec110bfce1b1cd4144423fc16dfa2b5"",""expiration_secs"":""1689645449"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e352f737465705f315f757067726164655f6672616d65776f726b2e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x61383165343366306632336364366534353733633530393335643039393735353962646166303266663163353666636366313432393462656464393231653233""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""26""}",2023-11-30 09:17:24.807,,5,26,68109571,2023-07-11 08:57:29.855 +0700
178152635,0,2023-11-30 09:17:44.475,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""52197135408520402""]},""execution_hash"":""0x869c8fbf9d95ee59698654cc93af844af88ef851072bb2bb9fccb3540801c5cf"",""expiration_secs"":""1689647457"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e352f737465705f325f656e61626c655f626c7331323338312e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x64616630613563306665633939613030363238356634363061303263373933643464356638626166336364316365633664323362663931386130313338333264""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""27""}",2023-11-30 09:17:44.475,,5,27,68117327,2023-07-11 09:30:57.515 +0700
178172055,0,2023-11-30 09:18:03.339,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""52197134971561398""]},""execution_hash"":""0x247e5768722d1e57b6389228de53d6782c8983958fba1090e71bc66593e3771e"",""expiration_secs"":""1689649266"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e352f737465705f335f656e61626c655f6368617267655f696e76617269616e745f76696f6c6174696f6e2e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x36633761333734343034323362646638363863613335303437323636316661643937306538393531336465363663363838343137656263336230633831353564""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""28""}",2023-11-30 09:18:03.339,,5,28,68124369,2023-07-11 10:01:06.203 +0700
178189839,0,2023-11-30 09:18:18.841,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""52197134586934280""]},""execution_hash"":""0x3757b267d21f27afb541d01794adb3aa0dd467bac74e0dcf071140f11f76f9e1"",""expiration_secs"":""1689651058"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e352f737465705f345f656e61626c655f7472616e73616374696f6e5f64656475702e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x31343339623063643235363461396363353038356339346561383139303561346330373662633061623839313936616631306566643532376365366136303964""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""29""}",2023-11-30 09:18:18.841,,5,29,68130993,2023-07-11 10:30:58.442 +0700
178208534,0,2023-11-30 09:18:40.802,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""52197134188463301""]},""execution_hash"":""0xc0b50c31d492e9d11898cd6ddec4d5a48887b82528c313fe937fdc7cab5eb77f"",""expiration_secs"":""1689652923"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e352f737465705f355f656e61626c655f71756f72756d5f73746f72652e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x30323537653731656561393164663966376463366233663132343532626561343033333833393265303433343733633639383235373731393363626230346239""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""30""}",2023-11-30 09:18:40.802,,5,30,68137934,2023-07-11 11:02:03.150 +0700
178209881,0,2023-11-30 09:18:41.679,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2067705363375940"",""proposal_id"":""26""}",2023-11-30 09:18:41.679,,8,1185,68138434,2023-07-11 11:04:15.548 +0700
178210222,0,2023-11-30 09:18:42.720,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2067705363375940"",""proposal_id"":""28""}",2023-11-30 09:18:42.720,,8,1187,68138560,2023-07-11 11:04:49.072 +0700
178210506,0,2023-11-30 09:18:42.720,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2067705363375940"",""proposal_id"":""30""}",2023-11-30 09:18:42.720,,8,1189,68138668,2023-07-11 11:05:16.002 +0700
178210073,0,2023-11-30 09:18:42.720,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2067705363375940"",""proposal_id"":""27""}",2023-11-30 09:18:42.720,,8,1186,68138505,2023-07-11 11:04:34.914 +0700
178210367,0,2023-11-30 09:18:42.720,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2067705363375940"",""proposal_id"":""29""}",2023-11-30 09:18:42.720,,8,1188,68138614,2023-07-11 11:05:02.529 +0700
178494697,0,2023-11-30 09:23:08.202,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2069071457795945"",""proposal_id"":""26""}",2023-11-30 09:23:08.202,,8,1190,68235339,2023-07-11 17:42:42.386 +0700
178495139,0,2023-11-30 09:23:09.023,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2069071457795945"",""proposal_id"":""27""}",2023-11-30 09:23:09.023,,8,1191,68235479,2023-07-11 17:43:14.010 +0700
178496030,0,2023-11-30 09:23:09.943,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2069071457795945"",""proposal_id"":""28""}",2023-11-30 09:23:09.943,,8,1192,68235744,2023-07-11 17:44:13.311 +0700
178496354,0,2023-11-30 09:23:09.943,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2069071457795945"",""proposal_id"":""29""}",2023-11-30 09:23:09.943,,8,1193,68235844,2023-07-11 17:44:36.796 +0700
178497367,0,2023-11-30 09:23:11.055,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2069071457795945"",""proposal_id"":""30""}",2023-11-30 09:23:11.055,,8,1194,68236146,2023-07-11 17:45:46.498 +0700
180163874,0,2023-11-30 09:51:15.695,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""108807238597070"",""proposal_id"":""26""}",2023-11-30 09:51:15.695,,8,1195,68810456,2023-07-13 09:47:21.133 +0700
180164340,0,2023-11-30 09:51:16.055,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""108807238597070"",""proposal_id"":""27""}",2023-11-30 09:51:16.055,,8,1196,68810639,2023-07-13 09:48:19.097 +0700
180164826,0,2023-11-30 09:51:16.055,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""108807238597070"",""proposal_id"":""28""}",2023-11-30 09:51:16.055,,8,1197,68810837,2023-07-13 09:49:25.760 +0700
180169662,0,2023-11-30 09:51:17.775,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""108807238597070"",""proposal_id"":""29""}",2023-11-30 09:51:17.775,,8,1198,68812746,2023-07-13 09:59:22.029 +0700
180169852,0,2023-11-30 09:51:17.775,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""108807238597070"",""proposal_id"":""30""}",2023-11-30 09:51:17.775,,8,1199,68812819,2023-07-13 09:59:43.901 +0700
180479540,0,2023-11-30 09:53:41.506,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120133294643473"",""proposal_id"":""30""}",2023-11-30 09:53:41.506,,8,1200,68926942,2023-07-13 18:54:26.387 +0700
180480227,0,2023-11-30 09:53:42.126,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120133294643473"",""proposal_id"":""29""}",2023-11-30 09:53:42.126,,8,1201,68927165,2023-07-13 18:55:20.128 +0700
180480446,0,2023-11-30 09:53:42.126,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120133294643473"",""proposal_id"":""28""}",2023-11-30 09:53:42.126,,8,1202,68927242,2023-07-13 18:55:39.845 +0700
180480667,0,2023-11-30 09:53:42.126,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120133294643473"",""proposal_id"":""27""}",2023-11-30 09:53:42.126,,8,1203,68927320,2023-07-13 18:55:59.145 +0700
180480823,0,2023-11-30 09:53:42.126,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120133294643473"",""proposal_id"":""26""}",2023-11-30 09:53:42.126,,8,1204,68927373,2023-07-13 18:56:12.494 +0700
180488703,0,2023-11-30 09:53:47.132,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120274086569857"",""proposal_id"":""26""}",2023-11-30 09:53:47.132,,8,1205,68930005,2023-07-13 19:07:20.010 +0700
180488954,0,2023-11-30 09:53:47.132,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120274086569857"",""proposal_id"":""27""}",2023-11-30 09:53:47.132,,8,1206,68930086,2023-07-13 19:07:40.484 +0700
180489174,0,2023-11-30 09:53:47.745,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120274086569857"",""proposal_id"":""28""}",2023-11-30 09:53:47.745,,8,1207,68930161,2023-07-13 19:07:58.941 +0700
180489340,0,2023-11-30 09:53:47.745,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120276008670034"",""proposal_id"":""29""}",2023-11-30 09:53:47.745,,8,1208,68930219,2023-07-13 19:08:14.873 +0700
180489484,0,2023-11-30 09:53:47.745,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""120276008670034"",""proposal_id"":""30""}",2023-11-30 09:53:47.745,,8,1209,68930272,2023-07-13 19:08:28.699 +0700
180708875,0,2023-11-30 09:55:29.377,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104880346675969"",""proposal_id"":""26""}",2023-11-30 09:55:29.377,,8,1210,69008300,2023-07-14 00:59:52.331 +0700
180711824,0,2023-11-30 09:55:30.838,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104880346675969"",""proposal_id"":""27""}",2023-11-30 09:55:30.838,,8,1211,69009310,2023-07-14 01:04:24.647 +0700
180712627,0,2023-11-30 09:55:31.350,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104880346675969"",""proposal_id"":""28""}",2023-11-30 09:55:31.350,,8,1212,69009604,2023-07-14 01:05:47.588 +0700
180715189,0,2023-11-30 09:55:33.155,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104882022768789"",""proposal_id"":""29""}",2023-11-30 09:55:33.155,,8,1213,69010375,2023-07-14 01:09:14.710 +0700
180716368,0,2023-11-30 09:55:33.667,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""104882022768789"",""proposal_id"":""30""}",2023-11-30 09:55:33.667,,8,1214,69010783,2023-07-14 01:10:59.749 +0700
180718680,0,2023-11-30 09:55:34.720,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""164970796409316"",""proposal_id"":""26""}",2023-11-30 09:55:34.720,,8,1215,69011618,2023-07-14 01:14:46.188 +0700
180720367,0,2023-11-30 09:55:35.769,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""164970796409316"",""proposal_id"":""27""}",2023-11-30 09:55:35.769,,8,1216,69012176,2023-07-14 01:17:23.259 +0700
180721065,0,2023-11-30 09:55:36.234,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""164970796409316"",""proposal_id"":""28""}",2023-11-30 09:55:36.234,,8,1217,69012406,2023-07-14 01:18:21.157 +0700
180721980,0,2023-11-30 09:55:36.234,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""164970796409316"",""proposal_id"":""29""}",2023-11-30 09:55:36.234,,8,1218,69012750,2023-07-14 01:19:52.898 +0700
180723305,0,2023-11-30 09:55:36.997,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""164970796409316"",""proposal_id"":""30""}",2023-11-30 09:55:36.997,,8,1219,69013216,2023-07-14 01:21:51.874 +0700
180724104,0,2023-11-30 09:55:37.459,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""105399527533986"",""proposal_id"":""26""}",2023-11-30 09:55:37.459,,8,1220,69013516,2023-07-14 01:23:15.848 +0700
180724929,0,2023-11-30 09:55:37.459,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""105399527533986"",""proposal_id"":""27""}",2023-11-30 09:55:37.459,,8,1221,69013811,2023-07-14 01:24:33.701 +0700
180725551,0,2023-11-30 09:55:37.934,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""105399527533986"",""proposal_id"":""28""}",2023-11-30 09:55:37.934,,8,1222,69014031,2023-07-14 01:25:29.484 +0700
180726573,0,2023-11-30 09:55:38.378,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""105399527533986"",""proposal_id"":""29""}",2023-11-30 09:55:38.378,,8,1223,69014387,2023-07-14 01:27:02.432 +0700
180726855,0,2023-11-30 09:55:38.378,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""105399527533986"",""proposal_id"":""30""}",2023-11-30 09:55:38.378,,8,1224,69014486,2023-07-14 01:27:26.264 +0700
